Date,NO,NO2,PM10,PM2.5,CO2,TEMP,HUMI
2017-12-06,64.18769169964874,40.156968883006336,109.69966547050034,50.38007273677898,532.2477079680037,16.0,43.208333333333336
2017-12-07,27.833333333333332,33.083333333333336,129.97483273525017,47.166666666666664,519.8156243911172,15.666666666666666,44.5
2017-12-08,58.10435836631541,49.24030221633967,181.09983273525017,63.82418485086141,573.3835408142309,15.583333333333334,41.791666666666664
2017-12-09,120.875,75.70833333333333,130.5,46.625,542.3333333333334,15.041666666666666,37.416666666666664
2017-12-10,32.958333333333336,40.916666666666664,116.4331660685835,45.77336970172283,482.6666666666667,15.583333333333334,44.75
2017-12-11,23.666666666666668,39.583333333333336,156.70833333333334,59.31503636838949,522.0,16.0,47.416666666666664
2017-12-12,59.625,38.375,201.875,66.45833333333333,504.5833333333333,15.708333333333334,41.375
2017-12-13,42.708333333333336,32.083333333333336,219.66666666666666,86.70833333333333,526.4166666666666,15.791666666666666,51.375
2017-12-14,24.25,34.958333333333336,209.59983273525017,83.53251818419474,547.6906243911172,16.166666666666668,47.0
2017-12-15,42.35435836631542,38.156968883006336,235.69966547050035,93.05588788591757,534.7602055324729,16.083333333333332,45.791666666666664
2017-12-16,56.291666666666664,38.708333333333336,221.625,70.875,540.314997077363,16.0,42.375
2017-12-17,33.833333333333336,31.5,209.25,71.07418485086141,540.314997077363,15.708333333333334,44.625
2017-12-18,54.25,35.291666666666664,247.70833333333334,89.39836970172281,540.314997077363,16.0,49.625
2017-12-19,100.41666666666667,39.0,239.45833333333334,78.16666666666667,540.314997077363,16.0,45.25
2017-12-20,85.45833333333333,35.416666666666664,217.875,80.58333333333333,540.314997077363,16.291666666666668,50.166666666666664
2017-12-21,67.97935836631541,29.365302216339668,217.0078315390838,98.79673940344566,540.314997077363,16.791666666666668,58.208333333333336
2017-12-22,65.25,32.916666666666664,207.76649940191683,93.13007273677898,540.314997077363,17.208333333333332,56.541666666666664
2017-12-23,91.625,38.958333333333336,205.20833333333334,101.79166666666667,540.314997077363,17.375,54.125
2017-12-24,13.583333333333334,24.041666666666668,190.2829988038337,74.83840607011231,540.314997077363,16.916666666666668,51.833333333333336
2017-12-25,8.375,19.125,174.1744982057505,58.50507273677898,540.314997077363,16.375,46.583333333333336
2017-12-26,16.208333333333332,28.708333333333332,200.16666666666666,72.05588788591757,540.314997077363,16.291666666666668,45.791666666666664
2017-12-27,54.75,39.875,201.625,65.58333333333333,540.314997077363,16.208333333333332,44.875
2017-12-28,44.916666666666664,36.291666666666664,210.22483273525017,73.15751818419474,540.314997077363,15.833333333333334,39.5
2017-12-29,48.041666666666664,38.333333333333336,195.20833333333334,70.33333333333333,540.314997077363,15.666666666666666,44.25
2017-12-30,48.708333333333336,32.833333333333336,195.20833333333334,73.20833333333333,540.314997077363,16.625,58.875
2017-12-31,6.208333333333333,19.5,184.20833333333334,71.49085151752807,540.314997077363,17.291666666666668,54.916666666666664
2018-01-01,6.666666666666667,24.0,220.95833333333334,84.70833333333333,540.314997077363,17.0,48.0
2018-01-02,20.791666666666668,26.708333333333332,187.09116487241715,97.1392212192509,571.2933313849087,16.833333333333332,49.541666666666664
2018-01-03,13.958333333333334,28.916666666666668,199.19966547050035,114.47255455258424,544.4583333333334,17.083333333333332,51.5
2018-01-04,16.708333333333332,32.875,111.125,54.291666666666664,522.0,17.0,55.208333333333336
2018-01-05,20.958333333333332,50.041666666666664,81.04166666666667,24.375,507.1666666666667,16.875,48.375
2018-01-06,40.0,47.083333333333336,85.625,40.40751818419475,509.8333333333333,16.916666666666668,45.291666666666664
2018-01-07,27.541666666666668,34.041666666666664,82.58333333333333,38.083333333333336,471.375,16.291666666666668,43.541666666666664
2018-01-08,68.5,31.666666666666668,127.08333333333333,44.166666666666664,540.3333333333334,16.291666666666668,42.083333333333336
2018-01-09,63.875,27.083333333333332,116.66666666666667,48.833333333333336,557.4166666666666,16.291666666666668,44.541666666666664
2018-01-10,37.166666666666664,37.666666666666664,95.41666666666667,36.541666666666664,550.4583333333334,16.583333333333332,48.25
2018-01-11,70.41705006596416,46.105604432679336,138.116332137167,53.764221219250906,586.3047915448901,16.75,47.791666666666664
2018-01-12,91.04166666666667,43.708333333333336,127.45833333333333,43.583333333333336,589.375,16.208333333333332,44.208333333333336
2018-01-13,60.5,37.541666666666664,107.95833333333333,42.708333333333336,555.75,16.083333333333332,41.041666666666664
2018-01-14,53.375,38.458333333333336,94.625,38.916666666666664,523.875,15.625,38.5
2018-01-15,15.666666666666666,33.0,111.47483273525017,43.347554552584235,551.0416666666666,15.791666666666666,46.791666666666664
2018-01-16,29.833333333333332,45.958333333333336,86.95833333333333,27.574184850861414,550.7083333333334,15.958333333333334,46.75
2018-01-17,18.416666666666668,40.458333333333336,106.125,40.89836970172282,550.7916666666666,15.541666666666666,38.791666666666664
2018-01-18,21.5,31.666666666666668,196.41666666666666,80.61585151752807,605.0833333333334,16.25,51.083333333333336
2018-01-19,36.27102503298208,44.49030221633967,126.94966547050034,52.64836970172283,608.5131248782235,16.0,43.625
2018-01-20,28.93769169964875,47.958333333333336,106.0581660685835,54.06503636838949,557.4583333333334,16.208333333333332,47.291666666666664
2018-01-21,25.083333333333332,36.375,100.625,46.40751818419474,509.25,16.0,48.041666666666664
2018-01-22,35.333333333333336,26.125,170.26649940191683,72.79166666666667,601.9583333333334,16.666666666666668,60.375
2018-01-23,25.416666666666668,31.208333333333332,148.54166666666666,66.49085151752807,617.8333333333334,17.0,49.708333333333336
2018-01-24,16.541666666666668,23.958333333333332,138.58333333333334,60.56503636838949,591.7916666666666,17.583333333333332,55.208333333333336
2018-01-25,23.291666666666668,31.625,143.93316606858352,55.731703035056164,606.5833333333334,17.458333333333332,52.416666666666664
2018-01-26,32.2098669305233,37.214084397384,136.76649940191683,67.99085151752807,630.0416666666666,17.25,45.541666666666664
2018-01-27,47.50460079156991,49.767253192152,130.08333333333334,77.40751818419474,564.0833333333334,16.791666666666668,43.5
2018-01-28,47.50460079156991,49.767253192152,98.45833333333333,57.125,501.25,16.625,48.875
2018-01-29,35.89794202946954,41.10165771306966,155.741332137167,60.014221219250906,598.0416666666666,17.0,52.166666666666664
2018-01-30,31.583333333333332,30.75,144.5,55.82418485086141,616.5416666666666,17.333333333333332,52.0
2018-01-31,36.125,33.0,144.58333333333334,46.0,601.2916666666666,17.041666666666668,51.625
2018-02-01,37.416666666666664,37.208333333333336,150.875,52.0,611.1666666666666,16.75,40.25
2018-02-02,61.062691699648745,40.198635549673,144.741332137167,59.222554552584235,605.6797915448901,16.416666666666668,40.083333333333336
2018-02-03,45.916666666666664,41.541666666666664,96.95833333333333,45.39836970172283,550.5833333333334,15.875,40.291666666666664
2018-02-04,17.125,32.666666666666664,80.5,36.791666666666664,498.8333333333333,15.208333333333334,37.708333333333336
2018-02-05,48.666666666666664,28.583333333333332,138.83333333333334,55.03251818419474,604.375,14.791666666666666,36.083333333333336
2018-02-06,51.583333333333336,27.416666666666668,195.125,77.83333333333333,620.5833333333334,14.708333333333334,43.5
2018-02-07,19.75,28.791666666666668,185.0,74.0,568.375,13.791666666666666,43.333333333333336
2018-02-08,89.91666666666667,45.541666666666664,183.29166666666666,74.5,630.5416666666666,13.708333333333334,38.041666666666664
2018-02-09,38.97935836631542,36.073635549673,186.26649940191683,64.02336970172283,623.3047915448901,13.666666666666666,40.625
2018-02-10,24.041666666666668,43.958333333333336,121.3081660685835,38.53759092097373,540.375,13.583333333333334,40.041666666666664
2018-02-11,13.875,33.541666666666664,109.22483273525017,35.67173940344565,501.0,13.958333333333334,46.166666666666664
2018-02-12,33.958333333333336,38.875,164.70833333333334,54.68088788591757,602.0,14.0,40.875
2018-02-13,30.208333333333332,40.208333333333336,171.875,45.69003636838949,609.875,14.125,38.875
2018-02-14,39.458333333333336,35.625,158.33333333333334,44.416666666666664,608.25,14.083333333333334,44.083333333333336
2018-02-15,81.72935836631541,33.031968883006336,202.66666666666666,70.89836970172283,649.7631248782235,15.0,56.833333333333336
2018-02-16,121.70833333333333,43.875,225.54166666666666,67.29166666666667,650.7083333333334,15.5,47.75
2018-02-17,39.958333333333336,41.875,138.66666666666666,52.43088788591757,548.2916666666666,15.416666666666666,40.708333333333336
2018-02-18,54.791666666666664,42.166666666666664,123.66666666666667,42.666666666666664,538.75,15.041666666666666,41.958333333333336
2018-02-19,52.541666666666664,32.541666666666664,170.29166666666666,60.56503636838949,613.9166666666666,14.958333333333334,44.791666666666664
2018-02-20,40.833333333333336,35.125,157.625,53.416666666666664,609.3333333333334,15.125,48.166666666666664
2018-02-21,68.08333333333333,47.833333333333336,112.33333333333333,40.11585151752808,557.7916666666666,14.333333333333334,36.833333333333336
2018-02-22,45.396025032982074,51.656968883006336,117.01649940191685,37.83840607011232,539.3464582115568,13.333333333333334,31.666666666666668
2018-02-23,51.291666666666664,49.25,126.95833333333333,42.958333333333336,562.2916666666666,13.333333333333334,30.333333333333332
2018-02-24,25.541666666666668,46.875,103.08333333333333,44.7042575876404,517.375,13.166666666666666,27.75
2018-02-25,13.958333333333334,41.666666666666664,84.01649940191683,32.49085151752808,487.875,12.791666666666666,25.458333333333332
2018-02-26,29.041666666666668,48.791666666666664,104.29166666666667,25.583333333333332,535.25,11.958333333333334,22.083333333333332
2018-02-27,55.541666666666664,55.166666666666664,80.875,22.583333333333332,534.1666666666666,10.541666666666666,25.166666666666668
2018-02-28,42.625,56.666666666666664,109.5,27.666666666666668,549.0,9.875,21.583333333333332
2018-03-01,42.083333333333336,50.041666666666664,91.45833333333333,43.63007273677898,550.9583333333334,10.333333333333334,33.291666666666664
2018-03-02,65.97935836631541,57.156968883006336,105.625,37.208333333333336,556.0964582115568,11.625,40.666666666666664
2018-03-03,39.166666666666664,63.125,70.59983273525016,22.199184850861414,525.0,12.625,43.416666666666664
2018-03-04,29.0,54.041666666666664,47.116332137167,23.255072736778985,499.0,13.041666666666666,51.083333333333336
2018-03-05,48.125,52.5,86.76649940191685,29.898369701722824,561.875,13.791666666666666,49.625
2018-03-06,30.291666666666668,55.708333333333336,83.91666666666667,28.273369701722824,563.7916666666666,14.583333333333334,47.791666666666664
2018-03-07,27.291666666666668,52.625,73.41666666666667,25.083333333333332,559.0,14.5,48.625
2018-03-08,34.021025032982074,53.781968883006336,79.86633213716699,27.72255455258424,557.1797915448901,14.416666666666666,48.458333333333336
2018-03-09,69.41666666666667,55.541666666666664,95.54166666666667,29.625,586.875,14.833333333333334,51.75
2018-03-10,62.16705006596416,92.125,61.59983273525017,28.115851517528082,546.125,16.083333333333332,58.666666666666664
2018-03-11,12.416666666666666,36.0,108.21616487241717,38.27336970172282,511.5833333333333,16.5,56.666666666666664
2018-03-12,11.375,36.5,126.84983273525017,45.11585151752808,575.125,16.791666666666668,48.916666666666664
2018-03-13,31.833333333333332,38.958333333333336,144.625,58.264221219250906,589.375,16.791666666666668,46.875
2018-03-14,50.541666666666664,36.75,229.83333333333334,92.52336970172281,623.5,17.083333333333332,47.291666666666664
2018-03-15,44.60435836631541,35.781968883006336,242.44966547050035,82.18088788591757,616.1797915448901,17.25,50.958333333333336
2018-03-16,34.833333333333336,34.083333333333336,231.25,88.83333333333333,616.1666666666666,17.25,50.208333333333336
2018-03-17,70.5,39.375,222.16666666666666,83.25,566.4166666666666,16.708333333333332,46.791666666666664
2018-03-18,40.416666666666664,30.083333333333332,194.75,79.08333333333333,505.75,15.166666666666666,40.0
2018-03-19,36.583333333333336,35.541666666666664,181.66666666666666,71.0,598.9583333333334,14.875,40.791666666666664
2018-03-20,47.666666666666664,43.75,214.0,75.70833333333333,596.5,14.833333333333334,36.833333333333336
2018-03-21,29.708333333333332,39.291666666666664,220.875,74.75,588.2083333333334,15.166666666666666,40.333333333333336
2018-03-22,32.5,44.0,215.34983273525017,71.44918485086141,564.7916666666666,15.291666666666666,43.041666666666664
2018-03-23,26.229358366315413,45.531968883006336,163.14149940191683,55.89836970172283,572.4297915448901,15.208333333333334,44.0
2018-03-24,28.875,52.541666666666664,95.41666666666667,33.324184850861414,536.75,15.375,42.916666666666664
2018-03-25,60.0,68.16666666666667,95.95833333333333,37.625,527.9583333333334,15.791666666666666,41.208333333333336
2018-03-26,39.25,56.125,112.33333333333333,36.416666666666664,567.6666666666666,16.208333333333332,38.958333333333336
2018-03-27,30.083333333333332,53.5,130.45833333333334,60.981703035056164,574.4583333333334,16.458333333333332,46.875
2018-03-28,28.583333333333332,34.333333333333336,214.59983273525017,76.08333333333333,597.4583333333334,16.541666666666668,51.291666666666664
2018-03-29,26.541666666666668,41.916666666666664,212.59983273525017,74.78251818419474,600.0,16.458333333333332,44.583333333333336
2018-03-30,38.208333333333336,40.083333333333336,240.25,82.04166666666667,601.3333333333334,16.625,47.916666666666664
2018-03-31,18.291666666666668,39.166666666666664,226.1579988038337,83.5650363683895,535.75,16.541666666666668,45.0
2018-04-01,15.333333333333334,34.166666666666664,195.54166666666666,74.45833333333333,500.5,16.375,44.708333333333336
2018-04-02,11.833333333333334,34.208333333333336,213.34983273525017,79.10670303505616,504.4583333333333,16.541666666666668,44.541666666666664
2018-04-03,23.75,39.958333333333336,181.54166666666666,67.375,570.625,17.166666666666668,52.166666666666664
2018-04-04,29.166666666666668,49.625,112.41666666666667,41.125,558.625,17.083333333333332,49.416666666666664
2018-04-05,59.97935836631541,58.531968883006336,122.69966547050034,51.30588788591757,581.3881248782235,17.125,41.208333333333336
2018-04-06,36.875,58.0,110.125,48.19918485086141,587.7916666666666,17.458333333333332,39.375
2018-04-07,80.25,59.416666666666664,105.58333333333333,53.65751818419474,556.2916666666666,18.333333333333332,46.291666666666664
2018-04-08,14.291666666666666,42.708333333333336,93.58333333333333,47.458333333333336,503.75,18.583333333333332,48.458333333333336
2018-04-09,51.875,50.833333333333336,129.41666666666666,61.166666666666664,579.7916666666666,18.791666666666668,51.791666666666664
2018-04-10,21.291666666666668,49.916666666666664,110.125,54.708333333333336,579.0,18.583333333333332,47.541666666666664
2018-04-11,32.0,60.5,113.54166666666667,48.666666666666664,586.7916666666666,18.75,39.041666666666664
2018-04-12,50.208333333333336,52.291666666666664,104.08333333333333,49.041666666666664,594.0416666666666,18.75,46.208333333333336
2018-04-13,72.77102503298208,66.823635549673,108.875,51.208333333333336,577.0964582115568,18.791666666666668,48.833333333333336
2018-04-14,63.75,63.875,96.16666666666667,50.708333333333336,553.4583333333334,18.625,48.458333333333336
2018-04-15,10.291666666666666,44.708333333333336,87.70833333333333,54.222554552584235,498.6666666666667,18.583333333333332,48.333333333333336
2018-04-16,17.0,49.666666666666664,97.0,48.416666666666664,545.8333333333334,18.541666666666668,41.5
2018-04-17,34.916666666666664,69.91666666666667,84.0,39.875,567.2083333333334,18.833333333333332,39.708333333333336
2018-04-18,50.041666666666664,82.0,87.54166666666667,42.791666666666664,573.375,19.75,40.875
2018-04-19,30.708333333333332,67.54166666666667,139.33333333333334,76.98170303505616,605.7083333333334,20.791666666666668,41.875
2018-04-20,98.93769169964874,82.53196888300634,171.09983273525017,77.10670303505616,623.4297915448901,21.875,44.0
2018-04-21,29.416666666666668,65.5,119.91666666666667,64.53251818419474,550.1666666666666,21.916666666666668,42.041666666666664
2018-04-22,6.666666666666667,48.875,109.0,55.958333333333336,506.0416666666667,22.0,43.5
2018-04-23,19.083333333333332,44.666666666666664,112.25,53.666666666666664,552.25,21.791666666666668,40.625
2018-04-24,8.708333333333334,41.875,122.89149940191685,54.458333333333336,560.7083333333334,21.291666666666668,38.291666666666664
2018-04-25,16.833333333333332,38.791666666666664,121.45833333333333,71.125,566.8333333333334,21.208333333333332,41.625
2018-04-26,24.083333333333332,49.25,121.25,62.625,568.375,20.375,33.458333333333336
2018-04-27,47.416666666666664,53.625,136.83333333333334,60.39836970172283,571.375,20.333333333333332,34.166666666666664
2018-04-28,16.25,38.166666666666664,115.33333333333333,56.0,517.375,19.791666666666668,38.458333333333336
2018-04-29,18.75,42.041666666666664,93.09983273525017,48.98677577183514,487.5,19.291666666666668,45.708333333333336
2018-04-30,12.666666666666666,36.625,107.25,57.24085151752808,532.375,18.291666666666668,45.166666666666664
2018-05-01,38.958333333333336,35.833333333333336,104.54166666666667,53.625,469.4166666666667,17.791666666666668,37.708333333333336
2018-05-02,49.125,48.833333333333336,123.0,60.708333333333336,568.5833333333334,18.5,37.75
2018-05-03,29.41705006596416,53.647271099346,112.65799880383366,40.92173940344565,572.4714582115568,18.958333333333332,38.958333333333336
2018-05-04,79.5,71.16666666666667,101.83333333333333,43.89836970172283,571.3333333333334,19.541666666666668,36.5
2018-05-05,16.875,49.875,85.625,39.11585151752808,536.4583333333334,20.125,41.958333333333336
2018-05-06,7.416666666666667,53.625,98.16666666666667,44.458333333333336,492.9166666666667,20.916666666666668,45.875
2018-05-07,21.25,63.541666666666664,105.0,47.833333333333336,566.6666666666666,21.958333333333332,41.541666666666664
2018-05-08,24.041666666666668,60.75,94.58333333333333,42.583333333333336,523.125,22.041666666666668,40.75
2018-05-09,17.75,45.375,99.70833333333333,46.27336970172283,550.625,22.0,43.416666666666664
2018-05-10,8.083333333333334,41.333333333333336,79.25,36.541666666666664,491.25,21.25,34.791666666666664
2018-05-11,14.312691699648745,49.82363554967301,99.54166666666667,44.75,542.9166666666666,21.166666666666668,34.083333333333336
2018-05-12,30.125,52.166666666666664,89.0,42.958333333333336,525.7083333333334,21.458333333333332,42.291666666666664
2018-05-13,9.541666666666666,34.666666666666664,81.22483273525016,45.43088788591757,481.25,20.416666666666668,40.708333333333336
2018-05-14,33.791666666666664,46.166666666666664,94.875,50.81503636838949,572.25,20.166666666666668,45.625
2018-05-15,23.708333333333332,46.791666666666664,110.89149940191685,55.15751818419474,558.6666666666666,20.5,50.625
2018-05-16,19.583333333333332,48.541666666666664,115.625,55.958333333333336,567.0833333333334,20.958333333333332,47.791666666666664
2018-05-17,17.291666666666668,39.541666666666664,119.33333333333333,52.0,564.2916666666666,20.791666666666668,40.166666666666664
2018-05-18,44.458716732630826,49.272271099346,107.49133213716699,48.231703035056164,550.8595830897802,20.375,35.0
2018-05-19,21.583333333333332,50.708333333333336,58.916666666666664,26.666666666666668,522.8333333333334,19.875,36.791666666666664
2018-05-20,7.291666666666667,45.125,50.958333333333336,26.041666666666668,498.8333333333333,19.875,40.625
2018-05-21,9.75,56.041666666666664,53.25,24.958333333333332,519.0,20.416666666666668,46.833333333333336
2018-05-22,43.333333333333336,68.29166666666667,90.16666666666667,44.083333333333336,597.75,21.208333333333332,51.208333333333336
2018-05-23,49.75,56.208333333333336,118.3081660685835,59.90751818419474,592.0416666666666,21.5,51.541666666666664
2018-05-24,29.666666666666668,51.041666666666664,109.58333333333333,52.625,599.4583333333334,22.041666666666668,51.291666666666664
2018-05-25,37.791666666666664,63.708333333333336,100.70833333333333,48.333333333333336,590.4166666666666,22.458333333333332,51.291666666666664
2018-05-26,14.958333333333334,47.875,110.0,53.083333333333336,535.25,22.666666666666668,55.333333333333336
2018-05-27,9.708333333333334,45.458333333333336,108.625,52.916666666666664,503.6666666666667,23.5,50.375
2018-05-28,30.5,50.666666666666664,127.75,61.791666666666664,581.7916666666666,24.041666666666668,50.833333333333336
2018-05-29,36.083333333333336,43.208333333333336,129.79166666666666,92.37092425430706,586.0,23.666666666666668,54.458333333333336
2018-05-30,24.29205006596416,48.605604432679336,124.58249700958417,48.42173940344565,591.2762497564469,23.625,52.208333333333336
2018-05-31,32.958333333333336,46.625,139.79166666666666,49.8292575876404,585.2083333333334,24.458333333333332,50.916666666666664
2018-06-01,29.083333333333332,42.625,103.125,37.083333333333336,575.4583333333334,23.958333333333332,51.083333333333336
2018-06-02,28.5,48.791666666666664,92.08333333333333,37.28251818419475,538.7083333333334,23.375,48.083333333333336
2018-06-03,12.833333333333334,44.916666666666664,89.95833333333333,52.10262728936322,485.8333333333333,23.708333333333332,47.375
2018-06-04,29.791666666666668,46.833333333333336,109.91666666666667,45.53251818419474,572.0416666666666,24.208333333333332,49.75
2018-06-05,56.666666666666664,53.333333333333336,92.33333333333333,40.458333333333336,546.2083333333334,23.458333333333332,54.583333333333336
2018-06-06,103.70833333333333,60.583333333333336,80.58333333333333,35.333333333333336,553.5,22.958333333333332,54.5
2018-06-07,39.25,45.708333333333336,108.54166666666667,50.222554552584235,572.75,23.833333333333332,53.166666666666664
2018-06-08,55.437691699648745,53.11530221633967,112.08333333333333,48.17173940344565,582.8881248782235,24.208333333333332,51.625
2018-06-09,61.25,48.916666666666664,111.41666666666667,54.125,537.6666666666666,24.0,53.625
2018-06-10,10.75,45.291666666666664,109.875,55.958333333333336,500.375,23.833333333333332,55.333333333333336
2018-06-11,48.416666666666664,42.25,127.625,63.57418485086141,598.25,23.958333333333332,58.166666666666664
2018-06-12,41.187691699648745,41.781968883006336,122.8081660685835,53.52336970172283,570.125,23.416666666666668,54.291666666666664
2018-06-13,40.47935836631542,43.281968883006336,125.78299880383366,63.037590920973734,570.2916666666666,22.833333333333332,42.666666666666664
2018-06-14,34.791666666666664,44.75,142.14149940191683,64.28251818419474,578.75,23.041666666666668,44.375
2018-06-15,59.187691699648745,51.531968883006336,126.0,62.416666666666664,579.7631248782235,23.458333333333332,45.541666666666664
2018-06-16,41.208333333333336,48.0,124.33333333333333,58.666666666666664,528.125,22.791666666666668,40.166666666666664
2018-06-17,7.75,34.5,98.54166666666667,49.083333333333336,493.8333333333333,22.75,40.041666666666664
2018-06-18,24.375,31.458333333333332,123.16666666666667,57.958333333333336,578.5833333333334,23.5,47.541666666666664
2018-06-19,130.5,47.583333333333336,134.54166666666666,60.0,595.1666666666666,23.958333333333332,49.958333333333336
2018-06-20,52.208333333333336,44.625,126.33333333333333,55.31503636838949,599.2916666666666,24.583333333333332,49.333333333333336
2018-06-21,44.041666666666664,39.166666666666664,126.45833333333333,61.981703035056164,585.0833333333334,24.458333333333332,42.458333333333336
2018-06-22,25.833333333333332,43.208333333333336,127.29166666666667,58.375,584.0416666666666,23.541666666666668,31.375
2018-06-23,15.625,43.041666666666664,111.125,52.916666666666664,532.7083333333334,23.291666666666668,33.166666666666664
2018-06-24,7.541666666666667,43.291666666666664,107.4331660685835,51.916666666666664,494.7083333333333,23.208333333333332,35.041666666666664
2018-06-25,22.875,40.75,110.58333333333333,52.666666666666664,581.5833333333334,23.5,41.041666666666664
2018-06-26,91.33333333333333,63.791666666666664,125.25,59.5,610.875,24.291666666666668,39.5
2018-06-27,73.625,57.666666666666664,144.54166666666666,75.6900363683895,656.1666666666666,24.875,42.333333333333336
2018-06-28,32.208716732630826,64.23060443267933,140.3464874402535,56.32418485086141,603.0964582115568,24.5,40.625
2018-06-29,26.958333333333332,68.79166666666667,95.25783153908384,39.639221219250906,610.4583333333334,24.916666666666668,41.541666666666664
2018-06-30,37.208333333333336,69.41666666666667,187.875,49.375,558.7916666666666,24.916666666666668,45.333333333333336
2018-07-01,7.208333333333333,63.083333333333336,69.375,31.875,524.25,25.333333333333332,46.375
2018-07-02,20.833333333333332,57.875,129.375,62.25,603.4166666666666,26.166666666666668,38.375
2018-07-03,28.541666666666668,54.75,133.79166666666666,62.75,604.4583333333334,26.583333333333332,45.291666666666664
2018-07-04,61.021025032982074,58.61530221633967,166.20833333333334,75.66666666666667,599.7214582115568,26.791666666666668,44.5
2018-07-05,51.583333333333336,51.75,213.20833333333334,81.45833333333333,608.75,26.5,45.375
2018-07-06,52.333333333333336,59.458333333333336,207.54166666666666,86.66666666666667,600.6666666666666,26.458333333333332,39.5
2018-07-07,53.625,66.70833333333333,161.66666666666666,76.79166666666667,556.8333333333334,26.416666666666668,41.291666666666664
2018-07-08,11.083333333333334,53.5,140.25,74.85670303505616,517.6666666666666,26.541666666666668,40.958333333333336
2018-07-09,18.291666666666668,40.333333333333336,239.08333333333334,82.95833333333333,567.5,26.583333333333332,37.166666666666664
2018-07-10,21.25,36.166666666666664,184.93316606858352,75.94918485086141,574.4166666666666,26.083333333333332,37.041666666666664
2018-07-11,37.791666666666664,40.166666666666664,203.95833333333334,83.95833333333333,577.25,25.583333333333332,39.375
2018-07-12,34.666666666666664,47.25,187.16666666666666,76.07418485086141,576.6666666666666,25.583333333333332,40.333333333333336
2018-07-13,51.791666666666664,55.083333333333336,172.54166666666666,81.625,567.9166666666666,25.833333333333332,43.208333333333336
2018-07-14,57.041666666666664,60.541666666666664,152.04166666666666,75.20833333333333,538.0,25.875,42.291666666666664
2018-07-15,6.375,47.875,160.95833333333334,73.54166666666667,533.5,25.833333333333332,39.166666666666664
2018-07-16,22.791666666666668,60.0,163.375,66.41666666666667,607.7916666666666,26.458333333333332,38.791666666666664
2018-07-17,23.458333333333332,49.166666666666664,119.20833333333333,44.875,531.75,25.791666666666668,38.125
2018-07-18,29.166666666666668,57.583333333333336,110.66666666666667,38.333333333333336,521.4583333333334,25.375,35.041666666666664
2018-07-19,23.25,70.375,114.625,40.625,525.9166666666666,25.583333333333332,35.5
2018-07-20,18.041666666666668,60.666666666666664,129.34983273525017,43.82418485086141,525.0833333333334,25.833333333333332,43.666666666666664
2018-07-21,29.541666666666668,54.0,88.0,36.5,520.75,24.875,43.541666666666664
2018-07-22,5.458333333333333,50.791666666666664,66.91666666666667,31.875,488.0,24.625,42.5
2018-07-23,14.416666666666666,71.45833333333333,102.25,41.458333333333336,542.9166666666666,25.541666666666668,41.208333333333336
2018-07-24,30.875,71.25,123.5,47.625,545.7083333333334,25.958333333333332,42.25
2018-07-25,21.291666666666668,77.0,142.0,44.541666666666664,540.6666666666666,26.583333333333332,43.25
2018-07-26,21.229358366315413,77.49030221633967,157.491332137167,53.472554552584235,589.5964582115568,27.166666666666668,43.541666666666664
2018-07-27,45.041666666666664,74.08333333333333,246.45833333333334,93.0,629.0,27.541666666666668,45.333333333333336
2018-07-28,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-07-29,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-07-30,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,508.23624780802226,20.9856755535472,44.27974441279739
2018-07-31,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-01,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-02,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-03,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-04,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-05,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-06,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.6945811413556,20.9856755535472,44.27974441279739
2018-08-07,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-08,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-09,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-10,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-11,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-12,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,540.314997077363,20.9856755535472,44.27974441279739
2018-08-13,47.50460079156991,49.767253192152,136.395985646004,57.7804364206739,509.90291447468894,20.9856755535472,44.27974441279739
